0;0;0;0;sea;false;ocean;0
822;68;231;170;land;false;plains;1
823;155;83;174;land;false;plains;1
824;138;65;153;land;false;plains;1
825;164;80;75;land;false;plains;1
826;195;115;33;land;false;plains;1
827;108;49;216;land;false;plains;1
828;241;96;157;land;false;plains;1
829;27;224;65;land;false;plains;1
830;248;195;238;land;false;plains;1
831;130;14;183;land;false;plains;1
832;93;182;21;land;false;plains;1
833;118;2;106;land;false;plains;1
834;67;141;151;land;false;plains;1
835;32;106;32;land;false;plains;1
836;56;152;132;land;false;plains;1
837;92;239;10;land;false;plains;1
838;199;5;182;land;false;plains;1
839;52;13;245;land;false;plains;1
840;18;168;97;land;false;plains;1
841;218;196;101;land;false;plains;1
842;66;26;100;land;false;plains;1
843;141;50;187;land;false;plains;1
844;29;1;122;land;false;plains;1
845;134;111;119;land;false;plains;1
846;183;83;44;land;false;plains;1
847;133;136;220;land;false;plains;1
848;85;115;66;land;false;plains;1
849;252;189;229;land;false;plains;1
850;201;41;242;land;true;plains;1
851;251;171;153;land;false;plains;1
852;90;121;51;land;false;plains;1
853;9;22;51;land;false;plains;1
854;115;255;144;land;false;plains;1
855;72;231;185;land;false;plains;1
856;195;161;243;land;false;plains;1
857;166;252;122;land;true;plains;1
858;188;249;92;land;false;plains;1
859;124;197;244;land;false;plains;1
860;159;38;142;land;false;plains;1
861;177;183;64;land;false;plains;1
862;69;137;176;land;false;plains;1
863;83;212;93;land;false;plains;1
864;245;40;105;land;false;plains;1
865;73;89;157;land;true;plains;1
866;20;185;26;land;false;plains;1
867;254;46;229;land;false;plains;1
868;19;195;18;land;false;plains;1
869;173;115;187;land;false;plains;1
870;24;62;101;land;true;plains;1
871;128;95;62;land;false;plains;1
872;37;172;195;land;false;plains;1
873;112;81;203;land;false;plains;1
874;114;166;229;land;false;plains;1
875;94;169;250;land;false;plains;1
876;243;207;120;land;false;plains;1
877;16;21;105;land;false;plains;1
878;231;190;31;land;false;plains;1
879;93;70;255;land;true;plains;1
880;224;69;98;land;false;plains;1
881;168;194;43;land;false;plains;1
882;32;235;21;land;false;plains;1
883;67;98;189;land;false;plains;1
884;193;255;170;land;false;plains;1
885;173;28;147;land;false;plains;1
886;116;148;111;land;false;plains;1
887;243;216;190;land;false;plains;1
888;113;69;33;land;false;plains;1
889;59;142;114;land;false;plains;1
890;180;120;164;land;true;plains;1
891;225;165;127;land;false;plains;1
892;21;166;136;land;false;plains;1
893;206;204;169;land;false;plains;1
894;51;159;127;land;false;plains;1
895;48;132;247;land;false;plains;1
896;218;41;220;land;false;plains;1
897;187;29;66;land;false;plains;1
898;184;0;116;land;false;plains;1
899;94;35;199;land;false;plains;1
900;44;235;118;land;false;plains;1
901;83;252;180;land;false;plains;1
902;78;170;82;land;false;plains;1
903;4;22;27;land;false;plains;1
904;100;85;0;land;false;plains;1
905;4;103;38;land;false;plains;1
906;207;50;19;land;true;plains;1
907;209;111;220;land;true;plains;1
908;187;205;58;land;false;plains;1
909;71;150;32;land;false;plains;1
910;148;222;36;land;false;plains;1
911;113;204;82;land;false;plains;1
912;29;84;14;land;false;plains;1
913;2;213;15;land;false;plains;1
914;140;0;127;land;false;plains;1
915;41;117;12;land;false;plains;1
916;251;202;128;land;false;plains;1
917;64;97;226;land;false;plains;1
918;45;19;75;land;false;plains;1
919;151;69;72;land;false;plains;1
920;169;116;93;land;false;plains;1
921;148;178;67;land;false;plains;1
922;118;102;159;land;false;plains;1
923;223;255;230;land;false;plains;1
924;18;15;33;land;false;plains;1
925;75;41;103;land;false;plains;1
926;219;85;144;land;false;plains;1
927;59;191;216;land;false;plains;1
928;134;48;175;land;false;plains;1
929;255;154;179;land;false;plains;1
930;4;223;57;land;false;plains;1
931;254;245;54;land;false;plains;1
932;85;174;45;land;false;plains;1
933;46;31;197;land;false;plains;1
934;194;241;238;land;false;plains;1
935;21;104;121;land;false;plains;1
936;173;49;87;land;false;plains;1
937;37;240;110;land;true;plains;1
938;126;67;237;land;false;plains;1
939;106;123;217;land;false;plains;1
940;185;70;252;land;false;plains;1
941;46;8;118;land;false;plains;1
942;184;97;224;land;false;plains;1
943;9;175;249;land;false;plains;1
944;230;138;16;land;false;plains;1
945;205;227;242;land;false;plains;1
946;169;203;172;land;false;plains;1
947;66;199;105;land;false;plains;1
948;166;64;63;land;false;plains;1
949;157;14;230;land;false;plains;1
950;110;28;246;land;false;plains;1
951;76;254;93;land;false;plains;1
952;208;32;81;land;false;plains;1
953;4;38;1;land;false;plains;1
954;79;253;113;land;false;plains;1
955;235;209;60;land;false;plains;1
956;79;159;130;land;false;plains;1
957;151;231;201;land;false;plains;1
958;160;141;16;land;false;plains;1
959;223;91;183;land;true;plains;1
960;188;176;62;land;false;plains;1
961;229;196;158;land;false;plains;1
962;35;13;183;land;false;plains;1
963;202;169;83;land;false;plains;1
964;113;187;248;land;false;plains;1
965;135;210;38;land;false;plains;1
966;149;132;49;land;false;plains;1
967;79;166;99;land;false;plains;1
968;233;241;1;land;false;plains;1
969;61;60;232;land;false;plains;1
970;24;213;226;land;false;plains;1
971;205;222;179;land;false;plains;1
972;88;31;242;land;false;plains;1
973;92;85;54;land;false;plains;1
974;166;122;199;land;false;plains;1
975;125;66;232;land;false;plains;1
976;115;109;136;land;false;plains;1
977;245;215;238;land;false;plains;1
978;160;33;241;land;false;plains;1
979;157;231;204;land;false;plains;1
980;36;59;9;land;false;plains;1
981;158;122;181;land;false;plains;1
982;21;214;129;land;false;plains;1
983;11;174;220;land;false;plains;1
984;186;230;29;land;false;plains;1
985;234;35;177;land;true;plains;1
986;193;205;166;land;false;plains;1
987;153;47;97;land;false;plains;1
988;90;138;26;land;false;plains;1
989;114;175;86;land;false;plains;1
990;106;70;91;land;false;plains;1
991;18;43;153;land;false;plains;1
992;100;25;73;land;false;plains;1
993;113;42;85;land;false;plains;1
994;201;153;153;land;false;plains;1
995;251;48;67;land;false;plains;1
996;57;177;85;land;false;plains;1
997;167;100;71;land;false;plains;1
998;10;69;4;land;false;plains;1
999;112;255;37;land;false;plains;1
1000;220;10;164;land;false;plains;1
1001;240;127;14;land;true;plains;1
1002;45;44;207;land;false;plains;1
1003;173;48;170;land;true;plains;1
1004;46;70;79;land;false;plains;1
1005;118;121;137;land;false;plains;1
1006;126;161;46;land;false;plains;1
1007;94;171;161;land;false;plains;1
1008;134;184;185;land;true;plains;1
1009;47;214;149;land;false;plains;1
1010;48;142;62;land;false;plains;1
1011;207;137;54;land;false;plains;1
1012;200;129;75;land;false;plains;1
1013;113;79;245;land;false;plains;1
1014;84;79;211;land;false;plains;1
1015;216;210;113;land;false;plains;1
1016;4;194;67;land;false;plains;1
1017;29;253;28;land;false;plains;1
1018;169;126;31;land;false;plains;1
1019;136;57;126;land;false;plains;1
1020;137;146;70;land;false;plains;1
1021;255;53;83;land;false;plains;1
1022;36;170;9;land;false;plains;1
1023;161;210;70;land;false;plains;1
1024;240;215;84;land;false;plains;1
1025;125;4;207;land;false;plains;1
1026;173;82;29;land;false;plains;1
1027;236;4;118;land;true;plains;1
1028;157;144;214;land;false;plains;1
1029;120;118;158;land;false;plains;1
1030;26;154;113;land;false;plains;1
1031;151;139;53;land;true;plains;1
1032;239;14;63;land;false;plains;1
1033;216;100;109;land;false;plains;1
1034;44;51;90;land;false;plains;1
1035;235;62;244;land;false;plains;1
1036;223;18;69;land;false;plains;1
1037;111;121;188;land;true;plains;1
1038;150;97;166;land;true;plains;1
1039;159;227;246;land;false;plains;1
1040;183;198;244;land;false;plains;1
1041;33;3;7;land;false;plains;1
1042;203;204;192;land;true;plains;1
1043;20;225;91;land;false;plains;1
1044;251;9;167;land;false;plains;1
1045;171;167;156;land;false;plains;1
1046;43;215;230;land;false;plains;1
1047;218;100;197;land;false;plains;1
1048;83;96;48;land;false;plains;1
1049;204;14;19;land;false;plains;1
1050;76;96;247;land;true;plains;1
1051;13;31;64;land;false;plains;1
1052;172;4;222;land;false;plains;1
1053;212;252;141;land;false;plains;1
1054;236;136;236;land;false;plains;1
1055;14;167;228;land;false;plains;1
1056;233;77;46;land;false;plains;1
1057;91;69;155;land;false;plains;1
1058;253;230;99;land;false;plains;1
1059;63;90;128;land;false;plains;1
1060;108;152;41;land;false;plains;1
1061;192;179;73;land;false;plains;1
1062;148;75;213;land;false;plains;1
1063;162;75;237;land;false;plains;1
1064;23;44;113;land;false;plains;1
1065;113;204;245;land;true;plains;1
1066;114;64;73;land;false;plains;1
1067;162;82;247;land;false;plains;1
1068;117;119;176;land;false;plains;1
1069;204;118;173;land;false;plains;1
1070;88;227;97;land;false;plains;1
1071;37;250;118;land;false;plains;1
1072;166;254;48;land;false;plains;1
1073;201;146;38;land;false;plains;1
1074;156;233;104;land;false;plains;1
1075;214;11;218;land;false;plains;1
1076;60;18;192;land;false;plains;1
1077;70;202;158;land;false;plains;1
1078;151;65;11;land;false;plains;1
1079;81;76;30;land;false;plains;1
1080;239;16;40;land;true;plains;1
1081;116;107;200;land;false;plains;1
1082;75;128;134;land;false;plains;1
1083;120;112;33;land;false;plains;1
1084;121;69;200;land;false;plains;1
1085;214;24;182;land;true;plains;1
1086;5;204;143;land;false;plains;1
1087;209;182;139;land;true;plains;1
1088;151;211;24;land;false;plains;1
1089;200;164;148;land;false;plains;1
1090;38;90;26;land;false;plains;1
1091;248;226;229;land;false;plains;1
1092;34;103;118;land;false;plains;1
1093;100;70;78;land;false;plains;1
1094;245;232;67;land;false;plains;1
1095;76;181;226;land;false;plains;1
1096;51;163;163;land;false;plains;1
1097;12;163;129;land;false;plains;1
1098;107;187;5;land;false;plains;1
1099;240;171;253;land;false;plains;1
1100;60;8;67;land;true;plains;1
1101;120;100;51;land;false;plains;1
1102;123;59;108;land;false;plains;1
1103;78;46;177;land;false;plains;1
1104;92;188;156;land;false;plains;1
1105;148;66;67;land;false;plains;1
1106;119;210;82;land;false;plains;1
1107;250;66;75;land;false;plains;1
1108;85;17;176;land;false;plains;1
1109;97;218;69;land;false;plains;1
1110;200;23;19;land;false;plains;1
1111;88;51;113;land;true;plains;1
1112;254;182;166;land;false;plains;1
1113;160;117;2;land;false;plains;1
1114;16;10;239;land;false;plains;1
1115;20;222;154;land;false;plains;1
1116;203;37;101;land;false;plains;1
1117;45;199;68;land;false;plains;1
1118;21;92;253;land;false;plains;1
1119;212;194;246;land;true;plains;1
1120;236;219;197;land;false;plains;1
1121;157;168;110;land;true;plains;1
1122;70;95;70;land;true;plains;1
1123;239;207;78;land;false;plains;1
1124;163;75;187;land;false;plains;1
1125;149;65;223;land;false;plains;1
1126;124;255;50;land;false;plains;1
1127;251;12;140;land;false;plains;1
1128;200;47;83;land;false;plains;1
1129;206;101;158;land;false;plains;1
1130;171;75;92;land;false;plains;1
1131;60;50;193;land;false;plains;1
1132;249;86;187;land;false;plains;1
1133;158;198;91;land;false;plains;1
1134;125;10;209;land;false;plains;1
1135;32;54;29;land;false;plains;1
1136;100;0;235;land;false;plains;1
1137;240;208;254;land;false;plains;1
1138;112;127;183;land;true;plains;1
1139;1;69;19;land;false;plains;1
1140;101;42;209;land;false;plains;1
1141;21;190;33;land;false;plains;1
1142;240;41;76;land;false;plains;1
1143;155;57;179;land;false;plains;1
1144;137;153;187;land;false;plains;1
1145;56;125;85;land;false;plains;1
1146;41;223;118;land;false;plains;1
1147;7;255;58;land;false;plains;1
1148;197;76;196;land;false;plains;1
1149;92;211;206;land;false;plains;1
1150;146;122;97;land;false;plains;1
1151;240;150;1;land;true;plains;1
1152;139;90;206;land;false;plains;1
1153;208;59;94;land;false;plains;1
1154;138;152;183;land;false;plains;1
1155;244;166;3;land;false;plains;1
1156;153;206;74;land;false;plains;1
1157;54;202;243;land;false;plains;1
1158;121;134;249;land;false;plains;1
1159;186;176;144;land;false;plains;1
1160;180;31;184;land;false;plains;1
1161;190;46;143;land;false;plains;1
1162;206;43;131;land;false;plains;1
1163;93;89;13;land;false;plains;1
1164;132;101;51;land;false;plains;1
1165;88;21;202;land;false;plains;1
1166;68;202;191;land;false;plains;1
1167;85;166;195;land;false;plains;1
1168;117;47;91;land;false;plains;1
1169;42;151;22;land;false;plains;1
1170;244;233;49;land;false;plains;1
1171;175;155;61;land;false;plains;1
1172;180;123;239;land;false;plains;1
1173;225;223;47;land;false;plains;1
1174;84;133;209;land;false;plains;1
1175;231;237;116;land;false;plains;1
1176;105;84;72;land;false;plains;1
1177;133;5;62;land;false;plains;1
1178;139;172;162;land;false;plains;1
1179;92;213;247;land;false;plains;1
1180;201;11;215;land;false;plains;1
1181;74;111;35;land;true;plains;1
1182;133;208;20;land;false;plains;1
1183;78;250;42;land;false;plains;1
1184;11;17;108;land;false;plains;1
1185;139;71;201;land;false;plains;1
1186;217;147;161;land;false;plains;1
1187;95;50;185;land;false;plains;1
1188;128;218;53;land;false;plains;1
1189;92;21;81;land;false;plains;1
1190;112;221;251;land;false;plains;1
1191;31;145;214;land;false;plains;1
1192;219;14;24;land;false;plains;1
1193;216;113;72;land;false;plains;1
1194;72;169;32;land;false;plains;1
1195;136;95;88;land;false;plains;1
1196;94;200;140;land;false;plains;1
1197;136;86;115;land;false;plains;1
1198;5;178;30;land;false;plains;1
1199;158;128;135;land;false;plains;1
1200;4;234;115;land;true;plains;1
1201;26;121;210;land;false;plains;1
1202;93;88;112;land;false;plains;1
1203;23;63;231;land;false;plains;1
1204;222;119;130;land;false;plains;1
1205;135;61;151;land;true;plains;1
1206;211;247;73;land;false;plains;1
1207;43;229;11;land;true;plains;1
1208;222;79;11;land;false;plains;1
1209;137;101;121;land;false;plains;1
1210;2;187;192;land;false;plains;1
1211;215;188;163;land;false;plains;1
1212;202;198;68;land;false;plains;1
1213;106;146;57;land;false;plains;1
1214;229;120;154;land;false;plains;1
1215;93;115;2;land;false;plains;1
1216;183;251;1;land;false;plains;1
1217;246;88;180;land;true;plains;1
1218;138;81;237;land;true;plains;1
1219;66;212;111;land;false;plains;1
1220;93;30;77;land;false;plains;1
1221;231;154;233;land;false;plains;1
1222;35;193;182;land;false;plains;1
1223;224;224;118;land;false;plains;1
1224;159;246;238;land;false;plains;1
1225;91;64;178;land;false;plains;1
1226;77;188;231;land;false;plains;1
1227;13;152;253;land;false;plains;1
1228;80;241;38;land;false;plains;1
1229;213;50;104;land;false;plains;1
1230;141;141;97;land;false;plains;1
1231;181;127;120;land;false;plains;1
1232;51;36;176;land;false;plains;1
1233;209;100;197;land;false;plains;1
1234;80;84;204;land;false;plains;1
1235;169;3;122;land;true;plains;1
1236;158;14;1;land;false;plains;1
1237;203;116;151;land;true;plains;1
1238;27;71;51;land;false;plains;1
1239;91;5;213;land;false;plains;1
1240;63;183;143;land;false;plains;1
1241;126;128;197;land;false;plains;1
1242;170;20;125;land;false;plains;1
1243;62;226;194;land;false;plains;1
1244;237;19;235;land;true;plains;1
1245;23;102;151;land;false;plains;1
1246;172;89;118;land;false;plains;1
1247;1;206;82;land;false;plains;1
1248;139;153;87;land;false;plains;1
1249;110;88;176;land;false;plains;1
1250;30;223;42;land;false;plains;1
1251;240;147;121;land;false;plains;1
1252;239;16;50;land;false;plains;1
1253;254;32;130;land;false;plains;1
1254;71;63;199;land;false;plains;1
1255;54;206;14;land;false;plains;1
1256;122;176;146;land;true;plains;1
1257;110;81;85;land;false;plains;1
1258;62;4;255;land;false;plains;1
1259;250;81;104;land;true;plains;1
1260;235;59;71;land;false;plains;1
1261;207;47;97;land;false;plains;1
1262;168;249;79;land;false;plains;1
1263;206;159;62;land;false;plains;1
1264;166;24;228;land;false;plains;1
1265;244;129;6;land;false;plains;1
1266;186;177;241;land;false;plains;1
1267;172;13;87;land;false;plains;1
1268;81;17;217;land;false;plains;1
1269;28;43;107;land;false;plains;1
1270;186;121;98;land;false;plains;1
1271;37;69;2;land;false;plains;1
1272;168;48;167;land;false;plains;1
1273;82;248;198;land;false;plains;1
1274;240;188;29;land;false;plains;1
1275;255;110;152;land;false;plains;1
1276;20;138;163;land;false;plains;1
1277;198;96;157;land;false;plains;1
1278;196;151;66;land;false;plains;1
1279;70;158;60;land;false;plains;1
1280;12;19;154;land;false;plains;1
1281;24;102;1;land;false;plains;1
1282;82;201;25;land;true;plains;1
1283;31;97;60;land;false;plains;1
1284;233;205;188;land;false;plains;1
1285;148;13;89;land;false;plains;1
1286;27;138;246;land;false;plains;1
1287;126;168;207;land;false;plains;1
1288;59;154;117;land;false;plains;1
1289;89;121;152;land;false;plains;1
1290;157;252;49;land;false;plains;1
1291;149;27;65;land;false;plains;1
1292;192;76;248;land;false;plains;1
1293;127;149;192;land;false;plains;1
1294;234;59;153;land;false;plains;1
1295;109;145;127;land;false;plains;1
1296;199;252;88;land;false;plains;1
